blind_pair_id	pair_sha256	origin_cohort	origin_blind_pair_id
BDBAGG_V112_001566	68ffc8b5ca880a996ea1f6d1d16a360a398863e4ebb5f9c05ed446b112720e9a	v1.11	BDBALL_V111_000928
BDBAGG_V112_001567	840db6db6249931f342f33915cc4d1c0a3fd3037992c75fc96ce78e6561b7aba	v1.10	BDBPAT_V110_001716
BDBAGG_V112_001568	c284f239a4939c5726c1954d63964ba94946d4e09a48b8829430727d114ba80d	v1.10	BDBPAT_V110_002020
BDBAGG_V112_001569	45ff3b9f32c44cc052c4302232c827201a678a349518d340978a71cf9a8b0027	v1.11	BDBALL_V111_000442
BDBAGG_V112_001570	150725e688393e90cb622faeeb2f4e04d216775cb5e5c140612d22fc6e81f413	v1.11	BDBALL_V111_000866
BDBAGG_V112_001571	a51436126fde9031edeafc2bf4da7f7d2757da26aa278bc5b4d2b123f4891c27	v1.9	BDBPAT_V19_002509
BDBAGG_V112_001572	9aac0b2fb34f46977e01f2045097bd6354ad4f72763ebf89581503072c724dad	v1.10	BDBPAT_V110_002258
BDBAGG_V112_001573	754e5f7ae97f9673f302ceeed1056e9407ee9b601189c7c8b79fc59366c223d3	v1.11	BDBALL_V111_001067
BDBAGG_V112_001574	7d95ead5abe42c47efe6a1a40fd702d40ec792a9927215e2719671acf0c84565	v1.11	BDBALL_V111_000893
BDBAGG_V112_001575	5af97ddf95ccb2bc8534d612f58cca8503e61a4f23867ae5c6b56a8fc345ede5	v1.10	BDBPAT_V110_001472
BDBAGG_V112_001576	a5ae4f3f58fe8c7a02856106730ebb3242a645e6607e852fd9874488193b12a6	v1.11	BDBALL_V111_000085
BDBAGG_V112_001577	d4a073f7b09366e6b21bd8d7673784cbb61158b43a0f3261b477d6af10e586c8	v1.11	BDBALL_V111_000936
BDBAGG_V112_001578	9ba69f5945b8ca49d6eeac119903a7a9dd6bb6a564f30a2dd2715eb647af7d1e	v1.9	BDBPAT_V19_002376
BDBAGG_V112_001579	ef3f534c09410b2f111226268e7a81335041d890358b251fd37106dc4ee3ba1c	v1.10	BDBPAT_V110_001787
BDBAGG_V112_001580	e66ada93677ba98c9a1ec304c7da633a80d9300c9939ed9e6ae4fe2045869915	v1.9	BDBPAT_V19_003498
BDBAGG_V112_001581	d7a55df9a2e3b140eeda484eb5774e1a02ebe6b1faa8d69b5503f5342c875efa	v1.9	BDBPAT_V19_003271
BDBAGG_V112_001582	dd5c8c34d3b423ad31a8948ea32435a98aae784a9ef9463a7b2498e45c4f1adc	v1.9	BDBPAT_V19_003351
BDBAGG_V112_001583	04184d46e32d8bd850c28cdc1d8becc6109c02b696e721ae45c08a572533cb15	v1.11	BDBALL_V111_000297
BDBAGG_V112_001584	5f67ceeac53f309ecf2f8a834d001875d3399e2feaea5d8cec686b7064ed821a	v1.10	BDBPAT_V110_001519
BDBAGG_V112_001585	c674c203c0f8e5b4da97ba93e8bf3e1abffc749fca0894118fc24b732bf52416	v1.10	BDBPAT_V110_001033
BDBAGG_V112_001586	3dd65f231e37aa0fbb3817e358a1be7f40430c10950ede0a523c30dab0abe47e	v1.11	BDBALL_V111_000365
BDBAGG_V112_001587	9353cb52cefcd721b722c54a72c253a642d67bec6db55d094a68e1c934b710bd	v1.11	BDBALL_V111_000035
BDBAGG_V112_001588	be3d7e1e3b5b665f9e8847bdf6a4d222e4820a24809a1087080f9374d87452a1	v1.11	BDBALL_V111_000531
BDBAGG_V112_001589	42c5027e559875cfb99da6629e5133068775a55fde6404198f399389d6afe49f	v1.10	BDBPAT_V110_000195
BDBAGG_V112_001590	4e8283f51aca519d8850400127d2535610783713daa826311bcf4f6c9a82ae59	v1.9	BDBPAT_V19_001222
BDBAGG_V112_001591	0626e18f800c76d3cf9b5d8c50b0cf5f80c1f81641b530a647ae9c4fc7a2afbf	v1.10	BDBPAT_V110_001776
BDBAGG_V112_001592	3c079d66658d77ac457646bdb214913cd66db423b4bebe4eb37bc9e618f8371e	v1.11	BDBALL_V111_000023
BDBAGG_V112_001593	dcfd69f2e385fabd2b0120ab04f11fcb91dbfc750e49a49a6cfc6305bd89c023	v1.11	BDBALL_V111_000305
BDBAGG_V112_001594	5f5c692ec4a1a11d42d01525b4c5781834283194a282885d12af307edc1f77c2	v1.11	BDBALL_V111_000500
BDBAGG_V112_001595	ff9f1895125b13ced101d3205afbfb10d5bdeca145cb3a7fb79933d5da3d3caa	v1.11	BDBALL_V111_000348
BDBAGG_V112_001596	654039354590bfa2f7c5d7404341a318151f6868fc5b619b27e85fa7f8571a85	v1.10	BDBPAT_V110_001893
BDBAGG_V112_001597	dc302ee7f3a98325b08c84387e57ee17f4eedbedeb1227232ac671d1135e72be	v1.11	BDBALL_V111_000841
BDBAGG_V112_001598	6f76bec82cf47ba633e263f97db549fd75ec3bf3732c4d91a5b7c268ee0c997b	v1.10	BDBPAT_V110_000281
BDBAGG_V112_001599	8f07c2051141ce608bb28c83e6ee046af4a34cfc6ac7a0a05973c029d0995859	v1.9	BDBPAT_V19_002191
BDBAGG_V112_001600	95d5db38b8b8cb21c057c97d4989911dcd6c515af970ceb68df6104040eb7bf6	v1.9	BDBPAT_V19_002292
BDBAGG_V112_001601	91494d498af1e16498c3afdb3f131ff9c21af3f763de1bc0ca00c8bb8cc938e3	v1.11	BDBALL_V111_001059
BDBAGG_V112_001602	4ab6faf7fe1de918f0592e50840351d3ef5d058e843ec6a312c103bb9c03c161	v1.11	BDBALL_V111_000508
BDBAGG_V112_001603	b8cbf18fc2b3223318805a6e9ac88a4661e37cb702131324d2c81cc9ee6fe0ce	v1.11	BDBALL_V111_000710
BDBAGG_V112_001604	8ad5df3b47ff33118639dc890d4a1bb0afcaf0d4e1b378eb44f178e589d45dff	v1.10	BDBPAT_V110_001524
BDBAGG_V112_001605	f233ebc303b34289e585f841ced604bea660b9eb064983f8731afa5a75be3a41	v1.9	BDBPAT_V19_003693
BDBAGG_V112_001606	17d60f832d89679ac108c6d9b67fb9994f7ea289a6ba4f6802138bb2dc8446d2	v1.9	BDBPAT_V19_000340
BDBAGG_V112_001607	0e5bc39e93aada6256f9151de6c9bc0ad6c916a6548db483c7440c62f3cd3387	v1.11	BDBALL_V111_000685
BDBAGG_V112_001608	3c078152c51c299b15af8fd6d141686dfe859b68118f4a1f2936fc84f5eb3bfe	v1.10	BDBPAT_V110_000065
BDBAGG_V112_001609	0e1ad2d37d74a7c01003dc15aa984cf933e4945272faa9b059562182a86b436a	v1.11	BDBALL_V111_000814
BDBAGG_V112_001610	b0952a9815290cb9710a62c911cbb4611b5dcc85fe3b779be66d3f8612a97bea	v1.9	BDBPAT_V19_002696
BDBAGG_V112_001611	cf072345d738289b867eef914b225aa2197aff698878cee790fe6fe9b664fb85	v1.10	BDBPAT_V110_001065
BDBAGG_V112_001612	20c41a6b81d241c8a0d6e92eb087c3e756ccad446df0516f9a4dfa88a2c4be37	v1.11	BDBALL_V111_000137
BDBAGG_V112_001613	067764fcd97343d89f4f0b94a846a59b1a22948f94f9ba60392b7b000652fdd6	v1.10	BDBPAT_V110_000123
BDBAGG_V112_001614	679fd1c73d294186cf023481ad8db9342ef0df0abef3cd4a0f33c62c85c75d12	v1.9	BDBPAT_V19_001613
BDBAGG_V112_001615	f4e86a4a4a1b1c00a68d19306aa180e38f3d31d374752c972e4cd8c38a028f6e	v1.11	BDBALL_V111_000964
BDBAGG_V112_001616	11f298d46a504ea1bac2baf2dac6e7c0149d7c783c9d3302e2f0950f3effd61d	v1.11	BDBALL_V111_000969
BDBAGG_V112_001617	ac9f2d12c34c6296ef710f7a91ee9eac850d0a9b17b479a745154dc91f5c2c98	v1.11	BDBALL_V111_000203
BDBAGG_V112_001618	73591c9c3f01861938486f2dcb9f20bcc269bc461b43d082044abce9bf7eb7a9	v1.9	BDBPAT_V19_001775
BDBAGG_V112_001619	9da38950ec260329b287e8d68d11e67c5a4bfcd215785406cb57dd7da0c690c6	v1.9	BDBPAT_V19_002410
BDBAGG_V112_001620	6c4b9713afd26938102ec92ab4bf83b3e9746a5e28409cf9daa0f44a6026460a	v1.10	BDBPAT_V110_000893
BDBAGG_V112_001621	128131fb5692d45ab423b5c73d46bdcf3a277c950600534f68ad56eb86d4c1d0	v1.11	BDBALL_V111_000013
BDBAGG_V112_001622	05d1716d2a23278dbef398f159553a799c436939a5aa04cf324ba9032aa58873	v1.9	BDBPAT_V19_000080
BDBAGG_V112_001623	b4c44fa47283932d72fec685e3e65a846b7a25ec7a21ba32f2448f514b8e5a0f	v1.9	BDBPAT_V19_002759
BDBAGG_V112_001624	4c9a6adb7afdb8ea49f88e8b6ee91e91a0dc6652d813ab3fae293f9a61b71c2d	v1.10	BDBPAT_V110_001987
BDBAGG_V112_001625	b36f8d9658e982a82db334b2d26ea21772396ff27a894b4d423825d9dd664f81	v1.9	BDBPAT_V19_002737
BDBAGG_V112_001626	b157c3dfedcf28de6dbe5a032d48ecd2f3c5d5e7abac1aba055340e63e1cdfbc	v1.11	BDBALL_V111_001076
BDBAGG_V112_001627	0ef97a1c4b960f395ffd7ffb2f17307b1ecc428fc6c09dcf60ddc9773e54c06c	v1.10	BDBPAT_V110_000328
BDBAGG_V112_001628	b072b9de8e205519b5a7fa64850f623941653e40f57519e6f80fe6eababca868	v1.10	BDBPAT_V110_001832
BDBAGG_V112_001629	dfcf065e6d64b648415c0f5cfa91bfe5300e2b56d944d1498e8f6d511a52d46e	v1.9	BDBPAT_V19_003389
BDBAGG_V112_001630	37375a189e90c180f0890288d67fa6e45847d8c7ab0894a783830853dfb22bbb	v1.10	BDBPAT_V110_001634
BDBAGG_V112_001631	933bd8157e1cb2b8560c542b732ce5066c3ecb169231b085017f39ac5c145f06	v1.9	BDBPAT_V19_002250
BDBAGG_V112_001632	2cb89b9c8d93a1cbf82f57f0f6e3d61c0aacd63fa0c52079656be09526d61920	v1.11	BDBALL_V111_000597
BDBAGG_V112_001633	3ce30e176393936618caa8693bf341b0506074a711a55a00121ba25c6329fc77	v1.10	BDBPAT_V110_000517
BDBAGG_V112_001634	9b06485009e7fc8d9d3bb648b219e3eb344bd3dd2511e1c94f5c438d83e36787	v1.10	BDBPAT_V110_002367
BDBAGG_V112_001635	92881e0db5a13f984db25947302bedab3955d5dfbe181e16968a1f727539a3ea	v1.11	BDBALL_V111_001077
BDBAGG_V112_001636	8eef245ee948cddc64b4da091edf1cdf647097c9af0e9ce95aee097590b11adc	v1.9	BDBPAT_V19_002188
BDBAGG_V112_001637	9180e88ca72200021236a7308640acda9366af025d2d1050797f833bca7b4ec7	v1.11	BDBALL_V111_000033
BDBAGG_V112_001638	19547ce6325b3547a6aaf57adc4b9fb0db733fae65418a0db28ac3955e0a8087	v1.9	BDBPAT_V19_000364
BDBAGG_V112_001639	0c2b24439701cffe0f068e78b16f553e8d29a48009b777ff9f00e36ccd499faa	v1.11	BDBALL_V111_000190
BDBAGG_V112_001640	ad10e3f4dbde7470f5fa9c8498844047620920d03400e404463fac57c5bad2f8	v1.10	BDBPAT_V110_001636
BDBAGG_V112_001641	02259b01ce548ce7b00170f81c32dea13d20bf27b4513a144399e01ff87efe70	v1.10	BDBPAT_V110_000110
BDBAGG_V112_001642	012298913241baf9dce8a807da81c244e9f5a971b0b7ce9c44543d829c2b8956	v1.10	BDBPAT_V110_000117
BDBAGG_V112_001643	14a13c8553fce2caebb25ca3974135379bfe1bcdbaf46721233f78916e063b7b	v1.9	BDBPAT_V19_000287
BDBAGG_V112_001644	fa53f8d97da5706b4041d272e96fb8ec7372465a7c5736f8d79a39bcd4ebde2f	v1.11	BDBALL_V111_000640
BDBAGG_V112_001645	9ad17d81cabb2f154230ddc0f6c15a4c6395c9e4d2426d123b5d75a57c60eee9	v1.10	BDBPAT_V110_002343
BDBAGG_V112_001646	732b7a834ffb48a45be7a694b442225254b67297721eaaad8cd63e84492b673c	v1.10	BDBPAT_V110_002110
BDBAGG_V112_001647	5e2e30bed8e5c2ea4cebc18e0a97774bef923704b01c9076d72e9d8257a6aa1f	v1.10	BDBPAT_V110_000459
BDBAGG_V112_001648	f50d469b2cdc74ca6727316e0b90ce4ffbfc2073e72ab3570daa80dbf9a4f077	v1.11	BDBALL_V111_000828
BDBAGG_V112_001649	dbd4cb622914c430529aacf26b20be8efbadc4891fd55afab0c5a8a4f862a5b7	v1.10	BDBPAT_V110_002015
BDBAGG_V112_001650	bcaaf882e6f1e096d87948c8373ef7ca3b67a24a0a7ac468a621429d77d1eed2	v1.11	BDBALL_V111_000108
BDBAGG_V112_001651	7030644c71aeb2a824fe45dbacc569dd08f0dc8e37b71492f5ff310a8a08b822	v1.10	BDBPAT_V110_001484
BDBAGG_V112_001652	4173e08619d69979649d20206cbc6c863890c34ad1c6c9ce5577957cd286febb	v1.11	BDBALL_V111_000613
BDBAGG_V112_001653	bf59558250b1d012610bfa54e4154650d1ed56b460e4062b0a0eb0bf9c16bf92	v1.10	BDBPAT_V110_001722
BDBAGG_V112_001654	e61359dac9bb44d49cad2a2c1fa2e933839ad1b212aa01b0c81c4cb54c901550	v1.11	BDBALL_V111_000567
BDBAGG_V112_001655	51f23ffec37bffca68d606901e9d01a7a3f9e7ceaa409d281f534dc7a404f946	v1.10	BDBPAT_V110_002095
BDBAGG_V112_001656	c046e0dff25db62c0fd6e9a02f4084575f6fe6bc47c61d4eab9b74be6f702ac9	v1.9	BDBPAT_V19_002914
BDBAGG_V112_001657	b1132aa3a044959453daaa004c21821a152f093e37b8334291967101c678bd37	v1.9	BDBPAT_V19_002702
BDBAGG_V112_001658	928ad73c03a20e7884b1b9b7ae724cfc439843306ba14751ad8376f8a791c816	v1.9	BDBPAT_V19_002245
BDBAGG_V112_001659	d40b094b1b38a369c7fa5350080ff0e6a37eee0129f68cc17a9c63f8af2d26a2	v1.9	BDBPAT_V19_003220
BDBAGG_V112_001660	e3d80defab947293ca7f15b66fc249fc271895680bad1eb3b7c545f88e88c218	v1.11	BDBALL_V111_000767
BDBAGG_V112_001661	2bbb5d0e2cd2d054aa879f6867daeaae37908d4355f630dbfc061dd85a3671c9	v1.11	BDBALL_V111_000547
BDBAGG_V112_001662	9ebacb7cfe6996f60e4be1e4e5bc767424124fb8b6f8cc0048254b078d0101f6	v1.9	BDBPAT_V19_002426
BDBAGG_V112_001663	6a3bfe36ebde7b20cfa730e3a9e1e049c2db9d12665cab0edfb20813608c45bc	v1.10	BDBPAT_V110_000544
BDBAGG_V112_001664	9118fb74bafd3adadc86a01f27915687f1c7b5e8b870d3d872b6e1d4806597e7	v1.11	BDBALL_V111_000020
BDBAGG_V112_001665	1de3502e4390401db314946ae46d8a213867ad7b8d6995e48c4e687750845968	v1.11	BDBALL_V111_000215
BDBAGG_V112_001666	cfeed06b28c88f536817db592d054bfe05a4ee931bfc312efd138c11bfae2606	v1.9	BDBPAT_V19_003154
BDBAGG_V112_001667	23cc1d9a402c019891277ca3e9f1e5de8b03ac340fde4c586519024ba1d1913b	v1.10	BDBPAT_V110_000483
BDBAGG_V112_001668	de01144059f3b0c92365333f8b131b29e3454b3099a056ef26f321ea21bad391	v1.9	BDBPAT_V19_003367
BDBAGG_V112_001669	0ea68c5a7973c0156c847ae7e924eb064f2e1151d37daeaabc81e28a3a560bbd	v1.9	BDBPAT_V19_000193
BDBAGG_V112_001670	41eafed0eb757c5d74fec334f852ea0e372fbb42e29b7d5054bbf3b54a98acaf	v1.11	BDBALL_V111_000064
BDBAGG_V112_001671	1de0669d63508b4424303a3f55f4544985d4679c2269371e43739e9ce2381d97	v1.10	BDBPAT_V110_000315
BDBAGG_V112_001672	1059865c3bc1a475bccdd76d759ea24cee975275d44a9e99a251712b2790b71e	v1.10	BDBPAT_V110_001423
BDBAGG_V112_001673	9f1158c14e8b2b7fa1616a81bdcaf90e2c4af894a2691ece58e554c7ec840c0f	v1.9	BDBPAT_V19_002428
BDBAGG_V112_001674	1344b93141fa281365530850aa686da2bcd531a0a02f91613f0f761fb43ecc88	v1.10	BDBPAT_V110_000412
BDBAGG_V112_001675	0323554bf26667cf4804301096d8107323eb991bd24197b2f64fb9536ace0ee8	v1.10	BDBPAT_V110_001045
BDBAGG_V112_001676	731148b89f68d13e3b2252c8758dc250b0f9c2eeaa50ad690ca9f66ec6d21f2d	v1.10	BDBPAT_V110_001441
BDBAGG_V112_001677	3ecf4f944c1a6cce595ec294ffe37acf5a6e531d6c3471cfc4102c16d9449d48	v1.9	BDBPAT_V19_000939
BDBAGG_V112_001678	c40baf7eb866afc88f84264b12a49b49f8dbf06e722ae1dab61f0675efcde598	v1.11	BDBALL_V111_000377
BDBAGG_V112_001679	09995529e8950a18cbbe59a144cfb02c7cc4b76b4e9a52ca41c6b2900f289880	v1.10	BDBPAT_V110_000255
BDBAGG_V112_001680	f84a4acacfb7ad6c9a0b269ab81335dcfde75f8b822ae32e21976222f53310b6	v1.11	BDBALL_V111_000880
BDBAGG_V112_001681	233f607d4e3c8baadf1993e833708edec21e35c29c2e233ee52e4de6e0424041	v1.10	BDBPAT_V110_000921
BDBAGG_V112_001682	62dac8de640c6ae161fc8ad20e57d298f3e1682e14ac85e5c1132b40147beccd	v1.9	BDBPAT_V19_001541
BDBAGG_V112_001683	4a6a0efae6181080ae40783ae5c33e818861ff4e6397c58f501d647872950768	v1.10	BDBPAT_V110_001914
BDBAGG_V112_001684	697247d8226567cf75161476aab32fcf1a6a0a117a12b84313befc019e766876	v1.11	BDBALL_V111_000569
BDBAGG_V112_001685	ee4ade93e7c1c03dd4b98996492af30af475006110868fd6d91f6eb44a63a037	v1.11	BDBALL_V111_000937
BDBAGG_V112_001686	d763689dc158a91ddf2c61ab85566bb1b9e7d2dd46fcd3a0e74c180024af136a	v1.11	BDBALL_V111_001000
BDBAGG_V112_001687	3e1f75340c4dda7223994038f90ee4fcf2c1590ce4ef382c9c03c7f284a02486	v1.11	BDBALL_V111_000676
BDBAGG_V112_001688	d9d1f454f6f59aea4d1dddb8d797fde19500f3c93890d689661c4e7cdb12849f	v1.9	BDBPAT_V19_003300
BDBAGG_V112_001689	538e0a19acc89b61a6c3ba2bcbc792e65cc6594c4f39430e00c73fd84b20b8c0	v1.11	BDBALL_V111_000113
BDBAGG_V112_001690	4f3ed58c1ec2165b0119be54fe620305cff56e807ae4082faadab8dd3a658b2a	v1.10	BDBPAT_V110_000884
BDBAGG_V112_001691	eb7a296aa4b816983f6cc4fd78798f5c7196995073ce3530e18d4cd659e40be6	v1.9	BDBPAT_V19_003575
BDBAGG_V112_001692	b0df92013b05fbebb7b8d07bb8a730815ac1dea193b422a9b0139ab6066acaf5	v1.11	BDBALL_V111_000408
BDBAGG_V112_001693	03dfc8582ef321b32434202fc74efc4306bd61a4bf3425b2b5661dc34d57124e	v1.11	BDBALL_V111_000163
BDBAGG_V112_001694	c554f76afe09b9a41c7c42f424d3b1fc4ae074f9b13a0e382e01043503284c58	v1.9	BDBPAT_V19_002986
BDBAGG_V112_001695	b280b1111b93681e91f5a61a3540322890310320df8555a8594685b1eb21173a	v1.9	BDBPAT_V19_002720
BDBAGG_V112_001696	24ac5e90dc0031cbf5dd465a7bdc3a818357039a208f9eca16e3bed1842dc3be	v1.11	BDBALL_V111_000057
BDBAGG_V112_001697	45e3e162c953d6a780b0b98acfca4a26f0eb973a14edf8e24fd5bd519f756353	v1.9	BDBPAT_V19_001054
BDBAGG_V112_001698	8618bb4f7e1ed7d63b60888e25a83957b45ead45b67a2d848013f5c68e425a9b	v1.10	BDBPAT_V110_000831
BDBAGG_V112_001699	342d5baeef3b57262b7fca5ddd6f8900e96f2eebfa65963405349f57803e23f6	v1.11	BDBALL_V111_000169
BDBAGG_V112_001700	19e5193ad4bd6fcfa7b33dd908cf86dfbc90f8ca4f0e33cbd9f6d689a31c41e2	v1.11	BDBALL_V111_000294
BDBAGG_V112_001701	d6e94dccef13ee5ecbbf7edac49b71ff6372e68347b51c45ad967c7d221756bb	v1.9	BDBPAT_V19_003260
BDBAGG_V112_001702	76add4e0156964a904bbf8e5f1bead82aa4650ff0331625006f24891636e0672	v1.10	BDBPAT_V110_001022
BDBAGG_V112_001703	7c3d4a3844b7634ac6e58bdb6438c3ab941a836ed272a95e1fcf4d803c34d1b5	v1.10	BDBPAT_V110_000495
BDBAGG_V112_001704	d4846d691f2368e25316a20cf3fece54dd74c76d9b0bf7d5e05b514ff2551647	v1.10	BDBPAT_V110_000416
BDBAGG_V112_001705	0281565a60781a34c841450af64555b9583afb5458dbcc79d043a0efed3a89b6	v1.10	BDBPAT_V110_000081
BDBAGG_V112_001706	07869d5d36987e03ad5d9a282fa2e4ea6164bff24ea31470fcf827abe980f33d	v1.10	BDBPAT_V110_000111
BDBAGG_V112_001707	42129a92713f220c1e7f9aa2060b2788acfdcf6bac7ba6a87fbf9c3af18b0cbb	v1.11	BDBALL_V111_000387
BDBAGG_V112_001708	2f7232460cc77ff0931013abc578caacecf50e60b41e795480959e8b92c20b15	v1.11	BDBALL_V111_000585
BDBAGG_V112_001709	01410444333005fede1b2dd647053b68070003d9e8a88ba933e2a168a5b82568	v1.10	BDBPAT_V110_000040
BDBAGG_V112_001710	777c47b06d234343e7ec1ae75ae4c683502c3fb2ee242ab69938f2f15d02c7ba	v1.9	BDBPAT_V19_001848
BDBAGG_V112_001711	11c0e424d17a9bbdbe9a015fb03a97b1a4dd9b2fed708f057b0a7217bc89b208	v1.11	BDBALL_V111_000947
BDBAGG_V112_001712	61a745fa17d7a24296d03be1ec29e5127eb593b3b0c07c43133ce1440a534333	v1.10	BDBPAT_V110_000675
BDBAGG_V112_001713	bd5ce27a076c17263808cb1131887ae9c86f1cbef5ca6c8468510268de4b7591	v1.10	BDBPAT_V110_001789
BDBAGG_V112_001714	06b585c0be28f73b6eaf249bc0bb96d18aec814e4e571ab911269ea7114f6334	v1.11	BDBALL_V111_000581
BDBAGG_V112_001715	08ce8c28ea08ddbc3816531e09613c8475f51708e96b41f5de3846be3a5b5379	v1.11	BDBALL_V111_000712
BDBAGG_V112_001716	2d08c575ace7809b727c85130df8a2c513e0b5d030b86addb6d4dbcc2f1c682d	v1.9	BDBPAT_V19_000670
BDBAGG_V112_001717	599ca7d8cc9275a1aa339814089fe35c29b057f80cb2bc4467cf59222c299086	v1.9	BDBPAT_V19_001390
BDBAGG_V112_001718	6e03ec1764c6e762ddca1d3731d96616f11fe4168826131e6f119e8d897f2cdc	v1.11	BDBALL_V111_000652
BDBAGG_V112_001719	d27119b948405ce1a513d0f11501ee74c108b230c3bcb055bed0fa1d4ac7feb8	v1.11	BDBALL_V111_000690
BDBAGG_V112_001720	0974e5b795909e573a12a066f4248fc3083f86ee365ad99f55b22632216ac509	v1.10	BDBPAT_V110_000983
BDBAGG_V112_001721	917f8a719803fddd316a268f3cac13c75101617a9490886ce8c797531b48eaae	v1.11	BDBALL_V111_000205
BDBAGG_V112_001722	40fabc60b56976625f1976738b21da7ec3d3a5201b39114636f84507e1d0b3d1	v1.10	BDBPAT_V110_000099
BDBAGG_V112_001723	dc925260e37fd2994fe3fa1fd9305ceda71dc9f6e0076205c8ff46cd5743df00	v1.9	BDBPAT_V19_003341
BDBAGG_V112_001724	5fbd5c983a1bc0027a5d5bfdd3456ca033d5d47e7f5c2d90460c023065238fbd	v1.11	BDBALL_V111_000553
BDBAGG_V112_001725	6075e20f730e4345ec45b4c1df2410c78be267f29164f744682de20d148ca930	v1.10	BDBPAT_V110_000880
BDBAGG_V112_001726	20b4cee2f7370feee490eeaa99fcbe53fa85d5a5b0a2193020960dcd1904bb44	v1.10	BDBPAT_V110_000543
BDBAGG_V112_001727	173ce9ebd37381e8d3cca0315d1a16ae74ba25913ed0e44d200e08e81fba3783	v1.11	BDBALL_V111_000960
BDBAGG_V112_001728	6cfcf71186ae598c61d08d874a5e48f99e3d7b46ef4c855b141ecc8eca034fc7	v1.10	BDBPAT_V110_000707
BDBAGG_V112_001729	80b56593c6650d5643cb9d6a0cd79ef6dfd7b47515ff2ad383bc580da36d166f	v1.11	BDBALL_V111_000315
BDBAGG_V112_001730	4be6c086d433c59131be22d8f7d8a6a78932f80b7c7913c0cbfd2199204a2a24	v1.9	BDBPAT_V19_001174
BDBAGG_V112_001731	8a9afbdf28b3ee3e48ec6bf9328fe00ede4e2cbe32662ae70dc7ca8d49b27f5e	v1.9	BDBPAT_V19_002117
BDBAGG_V112_001732	afe8fca4531180cd2e3db9411982c38a8389f5534279aff5e32bce0fd15715a0	v1.11	BDBALL_V111_000310
BDBAGG_V112_001733	c62ab214d87dd3fabccc93ccf9cca43a20ef97a96998665708b04e74bd21b988	v1.9	BDBPAT_V19_003005
BDBAGG_V112_001734	88cf9698a6d4807891f8ed24563aab5cd0705c138ee0c6c48ed9c3e3903726b1	v1.9	BDBPAT_V19_002087
BDBAGG_V112_001735	08a990719aeba040498bdde9f7cabfd3303a62674ff38bc4dd0bdee1a5ba8a6c	v1.10	BDBPAT_V110_000263
BDBAGG_V112_001736	298a2a66f73bbace682719d0a39ba6bf0faf54acd3dc715236077495f684b66f	v1.10	BDBPAT_V110_000913
BDBAGG_V112_001737	14c80d8e177dfeb8cbc9fc550505543bdff5cb0bcf53bb5f0ad3a0eea0248932	v1.11	BDBALL_V111_000901
BDBAGG_V112_001738	43173d1f752186ee0e9506dd13f7127310f9bc0b81b4a644b5599b5f27303183	v1.10	BDBPAT_V110_000931
BDBAGG_V112_001739	02e764844cb1aca3be0569858ad8ac277c39331e35d9de6c3257d20da733b9de	v1.10	BDBPAT_V110_000982
BDBAGG_V112_001740	e3812513d6099a534bc504207cfc71596020f6475b4408ce618e8b4fc8ad6adf	v1.11	BDBALL_V111_000005
BDBAGG_V112_001741	8ffbfe307a4fea3a1acd70b3a769e14b48438e855e45025c8602d89b33553176	v1.10	BDBPAT_V110_000645
BDBAGG_V112_001742	d60ed99ff1e5f421db107813e9ef6bb982007354f3004155a296dc1593ea693a	v1.11	BDBALL_V111_000818
BDBAGG_V112_001743	c645d2e0e32b9b110693f8c055c540fecc59889096a1825c494222a632b5fae2	v1.11	BDBALL_V111_000754
BDBAGG_V112_001744	00b2c731fc683acb0212e9c941843195a6f75dbfa1e5f966aab7690e2025aaff	v1.10	BDBPAT_V110_000024
BDBAGG_V112_001745	958f9059d1ab8f1536630bb0219457bc7509ffe6d7e238809770a3e53dd68e93	v1.11	BDBALL_V111_001027
BDBAGG_V112_001746	ffa8cb9bf487673935e430e8b8d31e8bc8b33c1aea42f37fe4127ca94d592128	v1.10	BDBPAT_V110_002165
BDBAGG_V112_001747	d67fb2702378d017588561e8b46d2fe92d7e72b367936e6d62acfe8f507974b1	v1.11	BDBALL_V111_000267
BDBAGG_V112_001748	db3d5942f56051f44725bfdaae76ee68193627721e1f58892648efa3c1327818	v1.9	BDBPAT_V19_003324
BDBAGG_V112_001749	1166cc536f947f70cd33a5b05f805bba1f494248f71a01edb649c26db14ba935	v1.11	BDBALL_V111_000645
BDBAGG_V112_001750	36213b90e3a6aaa06d33945065f68cdb0c03462b0e7eb45d24e381c9dca01c28	v1.11	BDBALL_V111_000945
BDBAGG_V112_001751	5a76726bbe6cd3eb739e41b3aef279673f9c251c0d4e16ed1daff1c1935daf6d	v1.11	BDBALL_V111_000424
BDBAGG_V112_001752	5cc240f81dcccf13491161407e5570fd124e567ec893ef769b50365b3e2da97d	v1.10	BDBPAT_V110_001652
BDBAGG_V112_001753	612dd004d771e9cc8c55e3244488d2862d9981c57836393a0abc363a82ebc6cf	v1.10	BDBPAT_V110_001239
BDBAGG_V112_001754	5c48d50ea3ffa025e6622ac1c3524e33deb3f71673d2cb3ab73c618fef953548	v1.11	BDBALL_V111_000384
BDBAGG_V112_001755	34572340f7f321494634d7e090c2c760a99a225441de343196ad06e9e7ecf164	v1.9	BDBPAT_V19_000785
